area_name,salary_in_rub
Октябрьский (Белгородская область),35000.0
Русский,35000.0
"Октябрьский (Красноармейский район, Краснодарский край)",35000.0
Макинск,35009.4931
Верхние Татышлы,35025.0
Курчатов (Казахстан),35032.91166666667
Языково,35036.42857142857
Ибреси,35075.0
Стрый,35091.55653846154
Ладушкин,35096.153846153844
Ветка,35099.434285714284
Наровля,35099.434285714284
Милютинская,35116.666666666664
Красноусольский,35125.0
Снежногорск,35141.52754237288
Могилев,35159.29268022376
Рудный,35175.37817617526
Калуш,35197.653617916665
Котельский,35200.0
Пермский край,35200.0
Старощербиновская,35210.0
Петров Вал,35210.5
Большие Колпаны,35250.0
Палех,35250.0
Кушнаренково,35261.90476190476
Пионерский (Ханты-Мансийский АО),35278.0
Заславль,35283.10435567461
Тюхтет,35312.5
Малгобек,35318.181818181816
Ипатово,35321.57407407407
Садовое,35333.333333333336
Тейково,35336.68831168831
Урус-Мартан,35357.142857142855
Краснооктябрьский (Волгоградская область),35363.63636363636
Усть-Каменогорск,35364.63462549498
Светлоград,35374.50806451613
Смела,35374.92289583333
Подушкино,35375.0
Большая Мартыновка,35400.0
Шихазаны,35416.666666666664
Белозерный,35437.5
Камызяк,35450.25
Хотимск,35451.297857142854
Вешкайма,35455.882352941175
Березанская,35457.142857142855
Каспийск,35458.626760563384
Старая Кулатка,35494.0
Оленино,35500.0
Анапская,35500.0
Ровное,35500.0
Красная Поляна (Ростовская область),35500.0
Горячеводский,35500.0
Волчанск (Свердловская область),35515.11627906977
Ардон,35535.71428571428
Энем,35549.117647058825
"Николаевка (Благовещенский район, Башкортостан)",35550.0
Тереньга,35563.63636363636
Республика Зимбабве,35580.458846153844
Барышевка,35589.64428571429
Карамышево (Псковская область),35597.5
Ратомка,35603.625
Быково,35630.645161290326
Тырныауз,35642.857142857145
Нефтекумск,35649.07407407407
Нестеров,35668.925285714286
Приупский,35675.0
Приволжье (Самарская область),35677.8
Жирновск,35696.81034482759
Корткерос,35700.0
Симоненко,35700.0
Усть-Донецкий,35709.67741935484
Полтавская,35712.5
Михайловка (Волгоградская область),35716.62162162162
Большой Сундырь,35725.0
Идрица,35729.166666666664
Адамовка,35753.15
Брюховецкая станица,35789.166666666664
Нижний Баскунчак,35791.666666666664
Кашхатау,35800.0
Кривой Рог,35804.96253647541
Республика Нигер,35808.29961538462
Здвинск,35814.28571428572
Некрасовское,35821.42857142857
Двубратский,35833.333333333336
Северное,35833.333333333336
Игрим,35833.333333333336
Ярково (Тюменская область),35837.5
Черкесск,35841.02059334298
Плюсса,35850.0
Нерехта,35853.859375
Краснокаменка,35867.5
Соль-Илецк,35897.17391304348
Ерзовка,35900.0
Терек,35907.40740740741
Касимов,35930.148109243695
Медведево,35951.42857142857
Городовиковск,35957.692307692305
Южный округ,35967.34652027027
Сергач,35968.97625
Теберда,35970.58823529412
Белореченский,35985.71428571428
Зерноград,35998.13559322034
Поспелиха,36000.0
Губская,36000.0
Тотьма,36004.807692307695
Чадан,36006.416666666664
Белый Яр,36018.181818181816
Ерейментау (Акмол.обл),36036.00436
Фролово,36045.6
Пушкинские Горы,36050.0
Камышлов,36060.43010752688
Называевск,36060.49456521739
Клявлино,36078.125
Перемышль,36111.11111111111
Шипуново,36115.38461538462
Субханкулово,36125.0
Красноармейское (Самарская область),36147.05882352941
Джизак,36156.74203846154
Черновцы,36172.32467565056
Суоярви,36186.11342592593
Пожеревицы,36195.0
Хилово,36195.0
Молодечно,36231.50282798434
Фастов,36236.83424193549
Верховье,36236.84210526316
Кумылженская,36245.833333333336
Колтубановский,36250.0
Сарань,36262.8835
Алчевск,36279.0675
Вабкент,36306.27
Нея,36327.41935483871
Карпинск,36328.28282828283
Матвеевка,36341.666666666664
Добринка,36346.0
Кугеси,36378.269230769234
Козьмодемьянск,36380.84315286624
Алзамай,36393.5564516129
Романовская,36400.0
Черняховск,36457.29002808989
Гаспра,36464.545454545456
Бердяуш,36478.57142857143
Нехаевская,36500.0
Илек,36500.0
Арти,36500.0
Аягоз (ВКО),36509.8487631579
Чебеньки,36512.5
Полярный,36535.45681818182
Новый Торъял,36537.5
Брейтово,36545.454545454544
Струги Красные,36548.4
Буй,36578.813559322036
Лагань,36585.416666666664
Павловка,36591.875
Караганда,36609.88351524483
Каменоломни,36613.333333333336
Константиновск,36637.878787878784
Мельниково,36666.666666666664
Оржицы,36666.666666666664
Сосновка (Мурманская область),36666.666666666664
Введенское,36666.666666666664
Малодельская,36666.666666666664
Пыталово,36670.933139534885
Атаманская,36694.444444444445
Порхов,36707.540384615386
Петропавловск,36712.63128451468
Бесколь,36715.9025
Южно-Сухокумск,36727.94117647059
Батуринская,36750.0
Мечетинская,36750.0
Яровое,36763.835106382976
Ахтубинск,36768.35519125683
Туринск,36779.78723404255
Писарёвка (Волгоградская область),36833.333333333336
Нижний Ломов,36836.06481481482
Евсино,36845.454545454544
Измалково,36849.166666666664
Бичура,36850.0
Палана,36852.423125
Бохан,36861.59375
Пятовский,36867.11111111111
Колпашево,36874.77985074627
Туран,36875.00892857143
Славута,36876.3
Борщев,36876.3
Бережаны,36876.3
Еланец,36876.3
Краснозерское,36900.0
Черный Яр,36920.3125
Урюпинск,36921.08938547486
Майский,36932.43243243243
